Cve_copr            ,Cve_prod            ,Can_copr            ,Tip_copr,New_med,New_copr,Partida,Fcdfor      ,Undfor,Prov_med  ,Desc_prod                                                                       ,Unibse,Cve_mon   ,Cto_rep             ,Partform  ,Ind_med,Cve_tial  ,Tipcam    ,Tip_cam   ,Ren_copr            ,Esp_copr            ,Gas_copr            ,Porcadvalo,Cto_ent             ,Cve_monc            ,Uncfor,Cunbse,Lista_med   ,Desc_med                                ,Fec_ent   ,Desc_prod_ext001                        
51TBPR01            ,MES-0253,408,1,       ,V99     ,7,1,PIEZA ,1,DIVISION PARA CAJA COLECTIVA 50 ESPACIOS                                        ,PIEZA ,1,3.62,667,0,3,1,1,10000,0,0,0,3.62,1,PZA   ,PZA   ,            ,                                        ,23/03/2023,PROBIO KIDS / 30 TABS.                  
51TBPR01            ,MES-0254,204,1,       ,V99     ,8,1,PIEZA ,1,ENTREPAÑO P/CAJA COLECTIVA 50 ESPACIOS                                          ,PIEZA ,1,1.14,667,0,3,1,1,10000,0,0,0,1.14,1,PZA   ,PZA   ,            ,                                        ,23/03/2023,PROBIO KIDS / 30 TABS.                  
51TBPR01            ,MES-0249,204,1,       ,V99     ,9,1,PZA   ,1,CAJA COLECTIVA 286 X 286X 202mm VIDRIO                                          ,PZA   ,1,9.76,667,0,3,1,1,10000,0,0,0,9.76,1,PZA   ,PZA   ,            ,                                        ,29/07/2024,PROBIO KIDS / 30 TABS.                  
51TBQE01            ,42CPSC01,204000,1,       ,        ,       ,1,CAPS  ,1,QUITA STRESS C/24 CAPS ST                                                       ,CAPS  ,1,0.19020195,668,0,5,1,1,8500,0,0,0,0.19020195,1,PZA   ,PZA   ,            ,                                        ,16/03/2012,QUITA STRESS C/24 CAPS.                 
51TBQE01            ,MEP-0114,49.3,1,       ,        ,       ,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,668,0,3,1,1,8500,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,QUITA STRESS C/24 CAPS.                 
51TBQE01            ,MEP-0166,10.54,1,       ,        ,       ,1,KG    ,1,BOBINA DE ALUMINIO QUITA STRES 20 MICRAS                                        ,KG    ,1,182.8092,668,0,3,1,1,8500,0,0,0,182.8092,1,PZA   ,PZA   ,            ,                                        ,31/07/2014,QUITA STRESS C/24 CAPS.                 
51TBQE01            ,MES-0052,8670,1,       ,        ,       ,1,PZA   ,1,CAJA QUITA STRESS C/24 CAPS.                                                    ,PZA   ,1,1.4,668,0,3,1,1,8500,0,0,0,1.4,1,PZA   ,PZA   ,            ,                                        ,30/03/2015,QUITA STRESS C/24 CAPS.                 
51TBQE01            ,MES-0190,59,1,       ,        ,       ,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,668,0,3,1,1,8500,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,QUITA STRESS C/24 CAPS.                 
51TBQE01            ,M,1,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,668,0,0,1,1,8500,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,QUITA STRESS C/24 CAPS.                 
51TBQT01            ,41TBQT01,200000,1,       ,        ,       ,1,TABS  ,1,QUITA GRASS PLUS C/100 TABS ST                                                  ,TABS  ,1,0.19724135,669,0,5,1,1,2000,0,0,0,0.19724135,1,PZA   ,PZA   ,            ,                                        ,27/01/2011,QUITA GRASS C/100 TABS. (NO USAR)       
51TBQT01            ,MEP-0107,2040,1,       ,        ,       ,1,PZS   ,1,FRASCO PASTILLERO 150 ML.                                                       ,PZS   ,1,1.8,669,0,3,1,1,2000,0,0,0,1.8,1,PZA   ,PZA   ,            ,                                        ,25/04/2023,QUITA GRASS C/100 TABS. (NO USAR)       
51TBQT01            ,MEP-0118,2040,1,       ,        ,       ,1,PZS   ,1,SILICA GEL 0.5 GR                                                               ,PZS   ,1,0.229,669,0,3,1,1,2000,0,0,0,0.229,1,PZA   ,PZA   ,            ,                                        ,20/03/2024,QUITA GRASS C/100 TABS. (NO USAR)       
51TBQT01            ,MEP-0122,2040,1,       ,        ,       ,1,PZA   ,1,TAPA R-38 a prueba de niños Foil Alu                                            ,PZA   ,1,1.09123,669,0,3,1,1,2000,0,0,0,1.09123,1,PZA   ,PZA   ,            ,                                        ,07/07/2021,QUITA GRASS C/100 TABS. (NO USAR)       
51TBQT01            ,MES-0091,2040,1,       ,        ,       ,1,PZS   ,1,ETIQUETA QUITA GRASS C/100 TBS                                                  ,PZS   ,1,0.45,669,0,3,1,1,2000,0,0,0,0.45,1,PZA   ,PZA   ,            ,                                        ,17/05/2011,QUITA GRASS C/100 TABS. (NO USAR)       
51TBQT01            ,MES-0190,17,1,       ,        ,       ,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,669,0,3,1,1,2000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,QUITA GRASS C/100 TABS. (NO USAR)       
51TBQT01            ,M,1,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,669,0,0,1,1,2000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,QUITA GRASS C/100 TABS. (NO USAR)       
51TBRF01            ,41TBRF01,90000,1,       ,        ,1,1,TABS  ,1,RHUMAVO F C/30 TABS ST                                                          ,TABS  ,1,0.46195102,670,0,5,1,1,3000,0,0,0,0.46195102,1,PZA   ,PZA   ,            ,                                        ,29/01/2016,RHUMAVO F C/30 TABS.                    
51TBRF01            ,MES-0031,3060,1,       ,        ,3,1,PZA   ,1,CAJA RHUMAVO - F  C/30 TABS                                                     ,PZA   ,1,1.12,670,0,3,1,1,3000,0,0,0,1.12,1,PZA   ,PZA   ,            ,                                        ,08/03/2018,RHUMAVO F C/30 TABS.                    
51TBRF01            ,MEP-0114,33.05,1,       ,        ,4,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,670,0,3,1,1,3000,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,RHUMAVO F C/30 TABS.                    
51TBRF01            ,MES-0190,23,1,       ,        ,5,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,670,0,3,1,1,3000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,RHUMAVO F C/30 TABS.                    
51TBRF01            ,MEP-0010,5.508,1,       ,        ,6,1,KG    ,1,BOBINA ALUMINIO RHUMAVO F                                                       ,KG    ,1,259.9226,670,0,3,1,1,3000,0,0,0,259.9226,1,PZA   ,PZA   ,            ,                                        ,26/02/2018,RHUMAVO F C/30 TABS.                    
51TBRF01            ,M,4470,2,       ,        ,2,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,670,0,0,1,1,3000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,RHUMAVO F C/30 TABS.                    
51TBRH01            ,41TBRH01,120000,1,       ,        ,1,1,TABS  ,1,RHUMAVO 700 C/30 TABS ST                                                        ,TABS  ,1,0.47289951,671,0,5,1,1,4000,0,0,0,0.47289951,1,PZA   ,PZA   ,            ,                                        ,18/09/2015,RHUMAVO 700 C/30 TABS.                  
51TBRH01            ,MEP-0114,43.2,1,       ,        ,3,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,671,0,3,1,1,4000,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,RHUMAVO 700 C/30 TABS.                  
51TBRH01            ,MES-0190,30,1,       ,        ,4,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,671,0,3,1,1,4000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,RHUMAVO 700 C/30 TABS.                  
51TBRH01            ,MEP-0009,8.2,1,       ,        ,5,1,KG    ,1,BOBINA ALUMINIO RHUMAVO 700                                                     ,KG    ,2,14,671,0,3,20.3363,20.3363,4000,0,0,0,14,2,PZA   ,PZA   ,            ,                                        ,15/09/2015,RHUMAVO 700 C/30 TABS.                  
51TBRH01            ,MES-0030,4080,1,       ,        ,6,1,PZA   ,1,CAJA RHUMAVO 700 C/30 TABS                                                      ,PZA   ,1,1.12,671,0,3,1,1,4000,0,0,0,1.12,1,PZA   ,PZA   ,            ,                                        ,02/02/2017,RHUMAVO 700 C/30 TABS.                  
51TBRH01            ,M,5960,2,       ,        ,2,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,671,0,0,1,1,4000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,RHUMAVO 700 C/30 TABS.                  
51TBRH02            ,41TBRH02,132000,1,       ,        ,1,1,TABS  ,1,RHUMAVO 700 FRASCO AZUL C/60 TABS ST                                            ,TABS  ,1,0.47289951,672,0,5,1,1,2200,0,0,0,0.47289951,1,PZA   ,PZA   ,            ,                                        ,22/02/2016,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRH02            ,MEP-0112,2244,1,       ,        ,3,1,PIEZA ,1,FRASCO CRISTAL AZUL 150 ML PASTILLERO                                           ,PIEZA ,1,2,672,0,3,1,1,2200,0,0,0,2,1,PZA   ,PZA   ,            ,                                        ,11/01/2018,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRH02            ,MEP-0129,2244,1,       ,        ,4,1,PIEZA ,1,TAPA 38 CHILD PROOF PLATA  / ALUPEEL                                            ,PIEZA ,1,0.317986,672,0,3,1,1,2200,0,0,0,0.317986,1,PZA   ,PZA   ,            ,                                        ,12/07/2019,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRH02            ,MEP-0118,2244,1,       ,        ,5,1,PZS   ,1,SILICA GEL 0.5 GR                                                               ,PZS   ,1,0.229,672,0,3,1,1,2200,0,0,0,0.229,1,PZA   ,PZA   ,            ,                                        ,20/03/2024,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRH02            ,MES-0190,20,1,       ,        ,6,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,672,0,3,1,1,2200,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRH02            ,MES-0021,2244,1,       ,        ,7,1,PIEZA ,1,ETIQUETA RHUMAVO 700 ( GNC) 5.08 x 13.97                                        ,PIEZA ,1,0.94,672,0,3,1,1,2200,0,0,0,0.94,1,PZA   ,PZA   ,            ,                                        ,13/05/2016,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRH02            ,M,4070,2,       ,        ,2,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,672,0,0,1,1,2200,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,RHUMAVO 700 FRASCO AZUL C/60 TABS.      
51TBRT01            ,41TBRT01,240000,1,       ,        ,       ,1,TABS  ,1,RESTAKIL C/60 TABS ST                                                           ,TABS  ,1,0.50172283,673,0,5,1,1,4000,0,0,0,0.50172283,1,PZA   ,PZA   ,            ,                                        ,27/01/2011,RESTAKIL /60 TABS.                      
51TBRT01            ,MEP-0114,60,1,       ,        ,       ,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,673,0,3,1,1,4000,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,RESTAKIL /60 TABS.                      
51TBRT01            ,MEP-0197,11,1,       ,        ,       ,1,KG    ,1,BOBINA ALUMINIO BIOMIRAL  25 MC X 150 MM                                        ,KG    ,1,255.8668,673,0,3,1,1,4000,0,0,0,255.8668,1,PZA   ,PZA   ,            ,                                        ,22/02/2016,RESTAKIL /60 TABS.                      
51TBRT01            ,MES-0053,4080,1,       ,        ,       ,1,PZA   ,1,CAJA RESTAKIL C/60 CAPS                                                         ,PZA   ,1,1.48,673,0,3,1,1,4000,0,0,0,1.48,1,PZA   ,PZA   ,            ,                                        ,15/07/2014,RESTAKIL /60 TABS.                      
51TBRT01            ,MES-0190,36,1,       ,        ,       ,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,673,0,3,1,1,4000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,RESTAKIL /60 TABS.                      
51TBRT01            ,M,4,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,673,0,0,1,1,4000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,RESTAKIL /60 TABS.                      
51TBSA01            ,41TBSA01,150000,1,       ,        ,1,1,PZA   ,1,SATIC ST                                                                        ,PZA   ,1,1.45555578,674,0,5,1,1,5000,0,0,0,1.45555578,1,PZA   ,PZA   ,            ,                                        ,15/07/2014,SATIC C/30 TABS.                        
51TBSA01            ,MES-0190,38,1,       ,        ,3,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,674,0,3,1,1,5000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,SATIC C/30 TABS.                        
51TBSA01            ,MEP-0114,45,1,       ,        ,4,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,674,0,3,1,1,5000,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,SATIC C/30 TABS.                        
51TBSA01            ,MES-0282,5100,1,       ,        ,5,1,PZA   ,1,CAJA SATIC C/30 TBS. BARNIZ UV SULFATADA                                        ,PZA   ,1,0.96,674,0,3,1,1,5000,0,0,0,0.96,1,PZA   ,PZA   ,            ,                                        ,06/10/2015,SATIC C/30 TABS.                        
51TBSA01            ,MEP-0288,9,1,       ,        ,6,1,KG    ,1,BOBINA ALUMINIO SATIC TABLETAS                                                  ,KG    ,1,262.1444,674,0,3,1,1,5000,0,0,0,262.1444,1,PZA   ,PZA   ,            ,                                        ,07/03/2018,SATIC C/30 TABS.                        
51TBSA01            ,M,7450,2,       ,        ,2,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,674,0,0,1,1,5000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,SATIC C/30 TABS.                        
51TBTL01            ,41TBTL01,250000,1,       ,        ,       ,1,TABS  ,1,TAMILACKS /50 TBS.                                                              ,TABS  ,1,0.17888422,675,0,5,1,1,5000,0,0,0,0.17888422,1,PZA   ,PZA   ,            ,                                        ,20/02/2015,TAMILACKS /50 TABS.                     
51TBTL01            ,MEP-0320,5100,1,       ,        ,       ,1,PZA   ,1,TARRO PACKER 25ML B33MM ROSCA                                                   ,PZA   ,1,0.655,675,0,3,1,1,5000,0,0,0,0.655,1,PZA   ,PZA   ,            ,                                        ,29/04/2015,TAMILACKS /50 TABS.                     
51TBTL01            ,MEP-0321,5100,1,       ,        ,       ,1,PIEZA ,1,TAPA R-33 PLANA PARA TARRO PACKER                                               ,PIEZA ,1,0.28,675,0,3,1,1,5000,0,0,0,0.28,1,PZA   ,PZA   ,            ,                                        ,25/02/2015,TAMILACKS /50 TABS.                     
51TBTL01            ,MES-0288,5100,1,       ,        ,       ,1,PZA   ,1,ETIQUETA TAMILACKS RECT.15X113 MM BARNIZ                                        ,PZA   ,1,0.33,675,0,3,1,1,5000,0,0,0,0.33,1,PZA   ,PZA   ,            ,                                        ,23/02/2015,TAMILACKS /50 TABS.                     
51TBTL01            ,MES-0289,5100,1,       ,        ,       ,1,PZA   ,1,ETIQUETA 25.4X25.4 MM REDONDA BARNIZ UV                                         ,PZA   ,1,0.33,675,0,3,1,1,5000,0,0,0,0.33,1,PZA   ,PZA   ,            ,                                        ,23/02/2015,TAMILACKS /50 TABS.                     
51TBTL01            ,MES-0190,34,1,       ,        ,       ,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,675,0,3,1,1,5000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,TAMILACKS /50 TABS.                     
51TBTL01            ,MEP-0118,5100,1,       ,        ,       ,1,PZS   ,1,SILICA GEL 0.5 GR                                                               ,PZS   ,1,0.229,675,0,3,1,1,5000,0,0,0,0.229,1,PZA   ,PZA   ,            ,                                        ,20/03/2024,TAMILACKS /50 TABS.                     
51TBTL01            ,MEP-0110,5100,1,       ,        ,       ,1,PZS   ,1,LYNER SENSITIVO TUBO D.                                                         ,PZS   ,1,0.13,675,0,3,1,1,5000,0,0,0,0.13,1,PZA   ,PZA   ,            ,                                        ,02/10/2017,TAMILACKS /50 TABS.                     
51TBTL01            ,M,1,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,675,0,0,1,1,5000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,TAMILACKS /50 TABS.                     
51TBTM01            ,M,1,2,       ,V1      ,1,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,676,0,0,1,1,10000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,41TBTM01,300000,1,V99    ,V99     ,1,1,CAPS  ,1,TAMARIN-LX  CAPS. ST                                                            ,CAPS  ,1,0.24464068,677,4,5,1,1,10000,0,0,0,0.24464068,1,PZA   ,PZA   ,VERSION     ,Vigente                                 ,11/11/2024,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MEP-0118,10200,1,       ,V99     ,2,1,PZS   ,1,SILICA GEL 0.5 GR                                                               ,PZS   ,1,0.229,677,0,3,1,1,10000,0,0,0,0.229,1,PZA   ,PZA   ,            ,                                        ,20/03/2024,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MEP-0401,10200,1,       ,V99     ,3,1,PIEZA ,1,TAPA FLIP TOP R-38 Dorada c/liner inducc                                        ,PIEZA ,1,1.16,677,0,3,1,1,10000,0,0,0,1.16,1,PZA   ,PZA   ,            ,                                        ,26/07/2024,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MES-0370,10200,1,       ,V99     ,4,1,PZA   ,1,ETIQUETA TAMARIN LX 30 cap                                                      ,PZA   ,1,0.4715,677,0,3,1,1,10000,0,0,0,0.4715,1,PZA   ,PZA   ,            ,                                        ,24/01/2025,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MES-0253,408,1,       ,V99     ,5,1,PIEZA ,1,DIVISION PARA CAJA COLECTIVA 50 ESPACIOS                                        ,PIEZA ,1,3.62,677,0,3,1,1,10000,0,0,0,3.62,1,PZA   ,PZA   ,            ,                                        ,23/03/2023,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MES-0254,204,1,       ,V99     ,6,1,PIEZA ,1,ENTREPAÑO P/CAJA COLECTIVA 50 ESPACIOS                                          ,PIEZA ,1,1.14,677,0,3,1,1,10000,0,0,0,1.14,1,PZA   ,PZA   ,            ,                                        ,23/03/2023,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MEP-0096,10200,1,       ,V99     ,7,1,PZS   ,1,FRASCO CAPSULERO PET 150 mL ÁMBAR R-38                                          ,PZS   ,1,2,677,0,3,1,1,10000,0,0,0,2,1,PZA   ,PZA   ,            ,                                        ,09/01/2024,TAMARIN-LX /30 CAPS.                    
51TBTM01            ,MES-0459,204,1,       ,V99     ,8,1,PZA   ,1,CAJA COLECTIVA  286 X 286 X 202mm PLASTI                                        ,PZA   ,1,9.76,677,0,3,1,1,10000,0,0,0,9.76,1,PZA   ,PZA   ,            ,                                        ,29/07/2024,TAMARIN-LX /30 CAPS.                    
51TBTM02            ,41TBTM01,270000,1,       ,        ,       ,1,CAPS  ,1,TAMARIN-LX  CAPS. ST                                                            ,CAPS  ,1,0.24464068,678,0,5,1,1,9000,0,0,0,0.24464068,1,PZA   ,PZA   ,VERSION     ,                                        ,11/11/2024,TAMARINLAX PLUS C/30 CAPS. (NO USAR)    
51TBTM02            ,MEP-0018,12,1,       ,        ,       ,1,KG    ,1,BOBINA ALUMINIO TAMARINLAX                                                      ,KG    ,1,180.521585,678,0,3,1,1,9000,0,0,0,180.521585,1,PZA   ,PZA   ,            ,                                        ,15/07/2014,TAMARINLAX PLUS C/30 CAPS. (NO USAR)    
51TBTM02            ,MEP-0114,64,1,       ,        ,       ,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,678,0,3,1,1,9000,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,TAMARINLAX PLUS C/30 CAPS. (NO USAR)    
51TBTM02            ,MES-0190,90,1,       ,        ,       ,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,678,0,3,1,1,9000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,TAMARINLAX PLUS C/30 CAPS. (NO USAR)    
51TBTM02            ,MES-0194,9180,1,       ,        ,       ,1,PIEZA ,1,CAJA TAMARIN - LX   C/30 CAPS.                                                  ,PIEZA ,1,1.134,678,0,3,1,1,9000,0,0,0,1.134,1,PZA   ,PZA   ,            ,                                        ,13/04/2021,TAMARINLAX PLUS C/30 CAPS. (NO USAR)    
51TBTM02            ,M,1,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,678,0,0,1,1,9000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,TAMARINLAX PLUS C/30 CAPS. (NO USAR)    
51TBTM03            ,41TBTM03,540000,1,       ,        ,1,1,CAPS  ,1,TAMARINLAX C/60 CAPS FRASCO ST3,CAPS  ,1,0.25468891,679,0,5,1,1,3500,0,0,0,0.25468891,1,PZA   ,PZA   ,            ,                                        ,20/02/2018,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MEP-0233,3570,1,       ,        ,3,1,PIEZA ,1,TAPA PLANA 40 mm BLANCO CON LINER PLATA                                         ,PIEZA ,1,1.3,679,0,3,1,1,3500,0,0,0,1.3,1,PZA   ,PZA   ,            ,                                        ,26/07/2022,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MEP-0232,3570,1,       ,        ,4,1,PIEZA ,1,FRASCO 250 mL BIO 40 mm PET ámbar                                               ,PIEZA ,1,4.069196,679,0,3,1,1,3500,0,0,0,4.069196,1,PZA   ,PZA   ,            ,                                        ,25/04/2022,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MEP-0118,3570,1,       ,        ,5,1,PZS   ,1,SILICA GEL 0.5 GR                                                               ,PZS   ,1,0.229,679,0,3,1,1,3500,0,0,0,0.229,1,PZA   ,PZA   ,            ,                                        ,20/03/2024,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MES-0105,3570,1,       ,        ,6,1,PIEZA ,1,ETIQUETA TAMARIN LX 60 CAPSULAS                                                 ,PIEZA ,1,1.12,679,0,3,1,1,3500,0,0,0,1.12,1,PZA   ,PZA   ,            ,                                        ,23/08/2018,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MES-0106,292,1,       ,        ,7,1,PIEZA ,1,CHAROLA EXHIBIDORA TAMARIN COTSCO                                               ,PIEZA ,1,26.5,679,0,3,1,1,3500,0,0,0,26.5,1,PZA   ,PZA   ,            ,                                        ,03/05/2018,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MES-0038,3570,1,       ,        ,8,1,PIEZA ,1,Borla  5.0 cm x 5.5 cm ( diametro x alto                                        ,PIEZA ,1,0.975,679,0,3,1,1,3500,0,0,0,0.975,1,PZA   ,PZA   ,            ,                                        ,26/04/2018,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MES-0173,3570,1,       ,        ,9,1,PIEZA ,1,MANGA SIN IMPRESION 140 x 216 mm                                                ,PIEZA ,1,0.59183603,679,0,3,1,1,3500,0,0,0,0.59183603,1,PZA   ,PZA   ,            ,                                        ,20/09/2019,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,MES-0316,38,1,       ,        ,10,1,PZA   ,1,CAJA COLECTIVA 55 x 46 x 36                                                     ,PZA   ,1,31.81,679,0,3,1,1,3500,0,0,0,31.81,1,PZA   ,PZA   ,            ,                                        ,27/04/2018,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM03            ,M,8190,2,       ,        ,2,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,679,0,0,1,1,3500,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,TAMARIN-LX /60 FRASCO CAPS. VEGETALES   
51TBTM04            ,41TBTM01,270000,1,       ,        ,1,1,CAPS  ,1,TAMARIN-LX  CAPS. ST                                                            ,CAPS  ,1,0.24464068,680,0,5,1,1,9000,0,0,0,0.24464068,1,PZA   ,PZA   ,VERSION     ,                                        ,11/11/2024,TAMARIN-LX /60 FRASCO CAPS.             
51TBTM04            ,MEP-0114,52.2,1,       ,        ,3,1,KG    ,1,PVC Calibre 10 micras X 150 mm                                                  ,KG    ,1,78.412779,680,0,3,1,1,9000,0,0,0,78.412779,1,PZA   ,PZA   ,            ,                                        ,19/02/2025,TAMARIN-LX /60 FRASCO CAPS.             
51TBTM04            ,MEP-0263,11.16,1,       ,        ,4,1,KG    ,1,BOBINA DE ALUMINIO TAMARIN LX                                                   ,KG    ,1,238.7124,680,0,3,1,1,9000,0,0,0,238.7124,1,PZA   ,PZA   ,            ,                                        ,02/06/2021,TAMARIN-LX /60 FRASCO CAPS.             
51TBTM04            ,MES-0190,63,1,       ,        ,5,1,PZA   ,1,CAJA COLECTIVA 40.5X31.2X27.5 ECT42                                             ,PZA   ,1,19.66,680,0,3,1,1,9000,0,0,0,19.66,1,PZA   ,PZA   ,            ,                                        ,13/11/2023,TAMARIN-LX /60 FRASCO CAPS.             
51TBTM04            ,MES-0194,9180,1,       ,        ,6,1,PIEZA ,1,CAJA TAMARIN - LX   C/30 CAPS.                                                  ,PIEZA ,1,1.134,680,0,3,1,1,9000,0,0,0,1.134,1,PZA   ,PZA   ,            ,                                        ,13/04/2021,TAMARIN-LX /60 FRASCO CAPS.             
51TBTM04            ,M,8190,2,       ,        ,2,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,680,0,0,1,1,9000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,TAMARIN-LX /60 FRASCO CAPS.             
51TBTM05            ,M,1,2,       ,V1      ,1,1,PZA   ,1,MANO DE O.                                                                      ,PZA   ,1,1,681,0,0,1,1,10000,0,0,0,1,1,PZA   ,PZA   ,            ,                                        ,06/10/2017,TAMARIN-LX /45 CAPS.                    
51TBTM05            ,41TBTM01,300000,1,V99    ,V99     ,1,1,CAPS  ,1,TAMARIN-LX  CAPS. ST                                                            ,CAPS  ,1,0.24464068,682,4,5,1,1,6667,0,0,0,0.24464068,1,PZA   ,PZA   ,VERSION     ,Vigente                                 ,11/11/2024,TAMARIN-LX /45 CAPS.                    
51TBTM05            ,MEP-0118,6800,1,       ,V99     ,2,1,PZS   ,1,SILICA GEL 0.5 GR                                                               ,PZS   ,1,0.229,682,0,3,1,1,6667,0,0,0,0.229,1,PZA   ,PZA   ,            ,                                        ,20/03/2024,TAMARIN-LX /45 CAPS.                    
