Cve_factu,No_fac    ,Extra,Falta_fac ,Tiponcc     ,Cve_cte,Saldo_fac           ,Nom_cte                                                                                                                                                                                                                                                       ,Falta_cte ,Lim_cre     ,Dia_cre,Tels                           ,Pagos                         ,Cve_mon   ,U_tip_cam ,Fech_venci,Des_mon                                                                         ,Ident,Grup,Post,Cve_age,Cve_zon   ,Tiponota    ,Total_fac           ,Afectbanco,Nom_zon                                 ,Sinuso1,Total1              ,Total2              ,Total3              ,Total4              ,Total5              ,Concepto       ,Cve_age2,Fenmarca,Im_calc             ,Contrarec 
FAR      ,20517,F    ,26/12/2023,            ,224,85851.6,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                                                                                                                                                                                                    ",22/05/2013,250000,30,8373-0515                      ,JAVIER                        ,1,17.059,26/01/2024,PESOS                                                                           ,FAC  ,1,0,29,0,            ,85851.6,F         ,                                        ,F      ,0,85851.6,0,0,0,Factura        ,0,0,0,27/12/2023
FAR      ,20621,F    ,15/01/2024,            ,224,48430,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                                                                                                                                                                                                    ",22/05/2013,250000,30,8373-0515                      ,JAVIER                        ,1,16.9898,15/02/2024,PESOS                                                                           ,FAC  ,1,0,29,0,            ,48430,F         ,                                        ,F      ,48430,0,0,0,0,Factura        ,0,0,0,16/01/2024
         ,N4102     ,F    ,20/12/2023,A7          ,224,-2718.92,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                                                                                                                                                                                                    ",22/05/2013,250000,30,8373-0515                      ,JAVIER                        ,1,17.2277,20/12/2023,PESOS                                                                           ,CRE  ,2,0,29,0,A7          ,-2718.92,F         ,                                        ,F      ,0,0,0,0,-2718.92,Descuento      ,0,0,0,  /  /    
FAR      ,20623,F    ,16/01/2024,            ,129,340.17,PUBLICO EN GENERAL MUESTRAS                                                                                                                                                                                                                                   ,16/03/2011,0,0,0000-0000                      ,                              ,1,16.858,17/01/2024,PESOS                                                                           ,FAC  ,1,0,29,0,            ,340.17,F         ,                                        ,F      ,0,0,340.17,0,0,Factura        ,0,0,0,17/01/2024
         ,N3093     ,F    ,28/06/2022,A12         ,364,-34.44,RAMA FARMACEUTICA                                                                                                                                                                                                                                             ,12/12/2017,2000000,60,7500-6628                      ,Ivette Ramirez                ,1,19.8797,28/06/2022,PESOS                                                                           ,CRE  ,2,0,27,0,A12         ,-34.44,F         ,                                        ,F      ,0,0,0,0,-34.44,Descuento      ,0,0,0,  /  /    
         ,N3336     ,F    ,20/10/2022,A12         ,364,-46.89,RAMA FARMACEUTICA                                                                                                                                                                                                                                             ,12/12/2017,2000000,60,7500-6628                      ,Ivette Ramirez                ,1,20.1272,20/10/2022,PESOS                                                                           ,CRE  ,2,0,27,0,A12         ,-46.89,F         ,                                        ,F      ,0,0,0,0,-46.89,Descuento      ,0,0,0,  /  /    
         ,N3552     ,F    ,09/03/2023,Dev. Just.  ,364,-10914.5,RAMA FARMACEUTICA                                                                                                                                                                                                                                             ,12/12/2017,2000000,60,7500-6628                      ,Ivette Ramirez                ,1,17.9662,09/03/2023,PESOS                                                                           ,CRE  ,2,0,27,0,            ,-10914.5,F         ,                                        ,F      ,0,0,0,0,-10914.5,Devolución     ,0,0,0,  /  /    
         ,N4059     ,F    ,14/11/2023,A2          ,364,-0.02,RAMA FARMACEUTICA                                                                                                                                                                                                                                             ,12/12/2017,2000000,60,7500-6628                      ,Ivette Ramirez                ,1,17.748,14/11/2023,PESOS                                                                           ,CRE  ,2,0,27,0,A2          ,-1364,F         ,                                        ,F      ,0,0,0,0,-0.02,Descuento      ,0,0,0,  /  /    
FAR      ,20289,F    ,27/11/2023,            ,372,324174.11,REINVEX INTEGRA SA DE CV                                                                                                                                                                                                                                      ,12/07/2018,300000,75,928-0214                       ,                              ,1,17.1787,14/01/2024,PESOS                                                                           ,FAC  ,1,0,30,0,            ,324174.11,F         ,                                        ,F      ,0,0,0,324174.11,0,Factura        ,0,0,0,30/11/2023
FAR      ,20301,F    ,27/11/2023,            ,372,113482.3,REINVEX INTEGRA SA DE CV                                                                                                                                                                                                                                      ,12/07/2018,300000,75,928-0214                       ,                              ,1,17.1787,14/01/2024,PESOS                                                                           ,FAC  ,1,0,30,0,            ,113482.3,F         ,                                        ,F      ,0,0,0,113482.3,0,Factura        ,0,0,0,30/11/2023
FAR      ,20386,F    ,30/11/2023,            ,372,76718.48,REINVEX INTEGRA SA DE CV                                                                                                                                                                                                                                      ,12/07/2018,300000,75,928-0214                       ,                              ,1,17.1357,19/02/2024,PESOS                                                                           ,FAC  ,1,0,30,0,            ,76718.48,F         ,                                        ,F      ,76718.48,0,0,0,0,Factura        ,0,0,0,06/12/2023
FAR      ,20553,F    ,03/01/2024,            ,372,388266,REINVEX INTEGRA SA DE CV                                                                                                                                                                                                                                      ,12/07/2018,300000,75,928-0214                       ,                              ,1,16.919,19/02/2024,PESOS                                                                           ,FAC  ,1,0,30,0,            ,388266,F         ,                                        ,F      ,388266,0,0,0,0,Factura        ,0,0,0,05/01/2024
         ,N4134     ,F    ,29/12/2023,A7          ,372,-34704.91,REINVEX INTEGRA SA DE CV                                                                                                                                                                                                                                      ,12/07/2018,300000,75,928-0214                       ,                              ,1,16.922,29/12/2023,PESOS                                                                           ,CRE  ,2,0,30,0,A7          ,-34704.91,F         ,                                        ,F      ,0,0,0,0,-34704.91,Descuento      ,0,0,0,  /  /    
FAR      ,20306,F    ,27/11/2023,            ,110,1969.6,REMEDIO S.A. DE C.V.                                                                                                                                                                                                                                          ,16/03/2011,200000,30,6552-4123                      ,CARLOS                        ,1,17.1787,11/01/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,1969.6,F         ,                                        ,F      ,0,0,0,1969.6,0,Factura        ,0,0,0,12/12/2023
FAR      ,20383,F    ,30/11/2023,            ,8,267934.25,ROSARIO MENDOZA MACEDO                                                                                                                                                                                                                                        ,16/03/2011,500000,60,3833-8406                      ,CARLOS                        ,1,17.1357,11/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,269829.62,F         ,                                        ,F      ,267934.25,0,0,0,0,Factura        ,0,0,0,13/12/2023
FAR      ,20384,F    ,30/11/2023,            ,8,133524.83,ROSARIO MENDOZA MACEDO                                                                                                                                                                                                                                        ,16/03/2011,500000,60,3833-8406                      ,CARLOS                        ,1,17.1357,11/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,133524.83,F         ,                                        ,F      ,133524.83,0,0,0,0,Factura        ,0,0,0,13/12/2023
FAR      ,20406,F    ,30/11/2023,            ,8,7851.97,ROSARIO MENDOZA MACEDO                                                                                                                                                                                                                                        ,16/03/2011,500000,60,3833-8406                      ,CARLOS                        ,1,17.1357,11/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,7851.97,F         ,                                        ,F      ,7851.97,0,0,0,0,Factura        ,0,0,0,13/12/2023
FAR      ,20436,F    ,07/12/2023,            ,8,57402.33,ROSARIO MENDOZA MACEDO                                                                                                                                                                                                                                        ,16/03/2011,500000,60,3833-8406                      ,CARLOS                        ,1,17.4215,11/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,57402.33,F         ,                                        ,F      ,57402.33,0,0,0,0,Factura        ,0,0,0,13/12/2023
FAR      ,20544,F    ,29/12/2023,            ,8,212937.94,ROSARIO MENDOZA MACEDO                                                                                                                                                                                                                                        ,16/03/2011,500000,60,3833-8406                      ,CARLOS                        ,1,16.922,04/03/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,212937.94,F         ,                                        ,F      ,212937.94,0,0,0,0,Factura        ,0,0,0,04/01/2024
         ,N4126     ,F    ,28/12/2023,Dev. Just.  ,8,-23651.56,ROSARIO MENDOZA MACEDO                                                                                                                                                                                                                                        ,16/03/2011,500000,60,3833-8406                      ,CARLOS                        ,1,16.9727,28/12/2023,PESOS                                                                           ,CRE  ,2,0,32,0,            ,-23651.56,F         ,                                        ,F      ,0,0,0,0,-23651.56,Devolución     ,0,0,0,  /  /    
         ,N736      ,F    ,17/11/2016,Dev. Just.  ,308,4608.21,SERVICIOS EN PUERTOS Y TERMINALES S.A. DE C.V. (INCOBRABLE)                                                                                                                                                                                                   ,10/12/2015,30000,75,8152-9400 8356-8257            ,                              ,1,20.2884,17/11/2016,PESOS                                                                           ,CRE  ,2,0,3,0,            ,-2970.53,F         ,                                        ,F      ,0,0,0,0,4608.21,Devolución     ,0,0,0,  /  /    
         ,156,F    ,31/07/2020,ANT         ,308,-4608.21,SERVICIOS EN PUERTOS Y TERMINALES S.A. DE C.V. (INCOBRABLE)                                                                                                                                                                                                   ,10/12/2015,30000,75,8152-9400 8356-8257            ,                              ,1,22.1727,31/07/2020,PESOS                                                                           ,CRE  ,2,0,3,0,ANT         ,-4608.21,T         ,                                        ,F      ,0,0,0,0,-4608.21,Anticipo       ,0,0,0,  /  /    
FAR      ,19634,F    ,19/09/2023,            ,61,15461.15,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.0807,19/11/2023,PESOS                                                                           ,FAC  ,1,0,32,0,            ,15461.15,F         ,                                        ,F      ,0,0,0,0,15461.15,Factura        ,0,0,0,20/09/2023
FAR      ,19672,F    ,26/09/2023,            ,61,18292.68,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.1568,27/11/2023,PESOS                                                                           ,FAC  ,1,0,32,0,            ,18292.68,F         ,                                        ,F      ,0,0,0,0,18292.68,Factura        ,0,0,0,28/09/2023
FAR      ,20129,F    ,02/11/2023,            ,61,14808.86,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,18.0368,08/01/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,14808.86,F         ,                                        ,F      ,0,0,0,14808.86,0,Factura        ,0,0,0,03/11/2023
FAR      ,20299,F    ,27/11/2023,            ,61,24082.1,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.1787,28/01/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,24082.1,F         ,                                        ,F      ,0,24082.1,0,0,0,Factura        ,0,0,0,29/11/2023
FAR      ,20346,F    ,30/11/2023,            ,61,139202.67,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.1357,05/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,139202.67,F         ,                                        ,F      ,139202.67,0,0,0,0,Factura        ,0,0,0,05/12/2023
FAR      ,20419,F    ,05/12/2023,            ,61,22411.5,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.2143,04/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,22411.5,F         ,                                        ,F      ,22411.5,0,0,0,0,Factura        ,0,0,0,06/12/2023
FAR      ,20437,F    ,07/12/2023,            ,61,85273.32,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.4215,09/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,85273.32,F         ,                                        ,F      ,85273.32,0,0,0,0,Factura        ,0,0,0,11/12/2023
FAR      ,20483,F    ,20/12/2023,            ,61,59931.55,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.2277,19/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,59931.55,F         ,                                        ,F      ,59931.55,0,0,0,0,Factura        ,0,0,0,21/12/2023
FAR      ,20484,F    ,20/12/2023,            ,61,18150.69,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.2277,19/02/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,18150.69,F         ,                                        ,F      ,18150.69,0,0,0,0,Factura        ,0,0,0,21/12/2023
FAR      ,20584,F    ,09/01/2024,            ,61,13950.64,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,16.8987,11/03/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,13950.64,F         ,                                        ,F      ,13950.64,0,0,0,0,Factura        ,0,0,0,11/01/2024
         ,N3776     ,F    ,18/07/2023,A12         ,61,-58.07,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,16.7892,18/07/2023,PESOS                                                                           ,CRE  ,2,0,27,0,A12         ,-58.07,F         ,                                        ,F      ,0,0,0,0,-58.07,Descuento      ,0,0,0,  /  /    
         ,N4012     ,F    ,26/10/2023,DESC        ,61,-35690.04,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,18.2842,26/10/2023,PESOS                                                                           ,CRE  ,2,0,32,0,DESC        ,-35690.04,F         ,                                        ,F      ,0,0,0,0,-35690.04,Descuento      ,0,0,0,  /  /    
         ,N4034     ,F    ,01/11/2023,A12         ,61,-65.69,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,18.064,01/11/2023,PESOS                                                                           ,CRE  ,2,0,32,0,A12         ,-65.69,F         ,                                        ,F      ,0,0,0,0,-65.69,Descuento      ,0,0,0,  /  /    
         ,N4072     ,F    ,21/11/2023,DESC        ,61,-11489.38,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,17.2708,21/11/2023,PESOS                                                                           ,CRE  ,2,0,32,0,DESC        ,-11489.38,F         ,                                        ,F      ,0,0,0,0,-11489.38,Descuento      ,0,0,0,  /  /    
         ,N4129     ,F    ,29/12/2023,A7          ,61,-17775.16,SUPER MAYOREO NATURISTA S.A. DE C.V.                                                                                                                                                                                                                          ,16/03/2011,1000000,60,9140-2629 9140-2600            ,JAVIER                        ,1,16.922,29/12/2023,PESOS                                                                           ,CRE  ,2,0,32,0,A7          ,-17775.16,F         ,                                        ,F      ,0,0,0,0,-17775.16,Descuento      ,0,0,0,  /  /    
FAR      ,20045,F    ,31/10/2023,            ,442,1695.46,SUPERMERCADOS INTERNACIONALES H E B SA DE CV                                                                                                                                                                                                                  ,17/04/2023,50000,60,000-0000                       ,                              ,1,18.0752,14/01/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,1695.46,F         ,                                        ,F      ,0,0,0,1695.46,0,Factura        ,0,0,0,15/11/2023
FAR      ,20247,F    ,16/11/2023,            ,442,25770.37,SUPERMERCADOS INTERNACIONALES H E B SA DE CV                                                                                                                                                                                                                  ,17/04/2023,50000,60,000-0000                       ,                              ,1,17.3917,20/01/2024,PESOS                                                                           ,FAC  ,1,0,32,0,            ,25770.37,F         ,                                        ,F      ,0,0,25770.37,0,0,Factura        ,0,0,0,21/11/2023
         ,N4160     ,F    ,19/01/2024,A7          ,442,-9233.34,SUPERMERCADOS INTERNACIONALES H E B SA DE CV                                                                                                                                                                                                                  ,17/04/2023,50000,60,000-0000                       ,                              ,1,17.2957,19/01/2024,PESOS                                                                           ,CRE  ,2,0,32,0,A7          ,-9233.34,F         ,                                        ,F      ,0,0,-9233.34,0,0,Descuento      ,0,0,0,  /  /    
FAR      ,19628,F    ,18/09/2023,            ,1,57.2,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,17.1042,18/09/2023,PESOS                                                                           ,FAC  ,1,0,29,0,            ,57.2,F         ,                                        ,F      ,0,0,0,0,57.2,Factura        ,0,0,0,  /  /    
FAR      ,19629,F    ,18/09/2023,            ,1,0.01,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,17.1042,18/09/2023,PESOS                                                                           ,FAC  ,1,0,29,0,            ,339.45,F         ,                                        ,F      ,0,0,0,0,0.01,Factura        ,0,0,0,  /  /    
FAR      ,20227,F    ,14/11/2023,            ,1,16.44,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,17.748,14/11/2023,PESOS                                                                           ,FAC  ,1,0,29,0,            ,119.18,F         ,                                        ,F      ,0,0,0,0,16.44,Factura        ,0,0,0,  /  /    
FAR      ,20598,F    ,09/01/2024,            ,1,136.07,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,16.8987,25/03/2024,PESOS                                                                           ,FAC  ,1,0,29,0,            ,136.07,F         ,                                        ,F      ,136.07,0,0,0,0,Factura        ,0,0,0,24/02/2024
FAR      ,20625,F    ,16/01/2024,            ,1,191.48,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,16.858,15/02/2024,PESOS                                                                           ,FAC  ,1,0,29,0,            ,191.48,F         ,                                        ,F      ,191.48,0,0,0,0,Factura        ,0,0,0,  /  /    
FAR      ,20658,F    ,19/01/2024,            ,1,27533.99,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,17.2957,18/02/2024,PESOS                                                                           ,FAC  ,1,0,29,0,            ,27533.99,F         ,                                        ,F      ,27533.99,0,0,0,0,Factura        ,0,0,0,  /  /    
         ,N3398     ,F    ,25/11/2022,DESC        ,1,-0.01,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,19.3683,25/11/2022,PESOS                                                                           ,CRE  ,2,0,29,0,DESC        ,-847.93,F         ,                                        ,F      ,0,0,0,0,-0.01,Descuento      ,0,0,0,  /  /    
         ,N4048     ,F    ,09/11/2023,A2          ,1,-0.01,VENTA MENUDEO                                                                                                                                                                                                                                                 ,16/03/2011,100000,30,0000-0000                      ,                              ,1,17.5097,09/11/2023,PESOS                                                                           ,CRE  ,2,0,29,0,A2          ,-692.71,F         ,                                        ,F      ,0,0,0,0,-0.01,Descuento      ,0,0,0,  /  /    
FAR      ,14277,F    ,24/03/2022,            ,390,805.83,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,20.18,24/03/2022,PESOS                                                                           ,FAC  ,1,0,27,0,            ,805.83,F         ,                                        ,F      ,0,0,0,0,805.83,Factura        ,0,0,0,  /  /    
FAR      ,16965,F    ,30/12/2022,            ,390,540,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,19.3615,30/12/2022,PESOS                                                                           ,FAC  ,1,0,27,0,            ,540,F         ,                                        ,F      ,0,0,0,0,540,Factura        ,0,0,0,  /  /    
FAR      ,17456,F    ,07/02/2023,            ,390,505.28,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.8895,07/02/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,505.28,F         ,                                        ,F      ,0,0,0,0,505.28,Factura        ,0,0,0,  /  /    
FAR      ,17476,F    ,09/02/2023,            ,390,847.34,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.9435,09/02/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,847.34,F         ,                                        ,F      ,0,0,0,0,847.34,Factura        ,0,0,0,  /  /    
FAR      ,17507,F    ,14/02/2023,            ,390,271.11,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.6327,14/02/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,271.11,F         ,                                        ,F      ,0,0,0,0,271.11,Factura        ,0,0,0,  /  /    
FAR      ,17529,F    ,16/02/2023,            ,390,811.21,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.6428,16/02/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,811.21,F         ,                                        ,F      ,0,0,0,0,811.21,Factura        ,0,0,0,  /  /    
FAR      ,17964,F    ,27/03/2023,            ,390,540.79,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.5178,27/03/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,540.79,F         ,                                        ,F      ,0,0,0,0,540.79,Factura        ,0,0,0,  /  /    
FAR      ,17978,F    ,27/03/2023,            ,390,520,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.5178,27/03/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,520,F         ,                                        ,F      ,0,0,0,0,520,Factura        ,0,0,0,  /  /    
FAR      ,18191,F    ,19/04/2023,            ,390,583.05,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.0868,19/04/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,583.05,F         ,                                        ,F      ,0,0,0,0,583.05,Factura        ,0,0,0,  /  /    
FAR      ,18209,F    ,21/04/2023,            ,390,534.6,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.0448,21/04/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,534.6,F         ,                                        ,F      ,0,0,0,0,534.6,Factura        ,0,0,0,  /  /    
FAR      ,18234,F    ,24/04/2023,            ,390,388.69,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.009,24/04/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,388.69,F         ,                                        ,F      ,0,0,0,0,388.69,Factura        ,0,0,0,  /  /    
FAR      ,18236,F    ,24/04/2023,            ,390,1069.21,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.009,24/04/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,1069.21,F         ,                                        ,F      ,0,0,0,0,1069.21,Factura        ,0,0,0,  /  /    
FAR      ,18345,F    ,04/05/2023,            ,390,2097.85,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.0325,04/05/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,2097.85,F         ,                                        ,F      ,0,0,0,0,2097.85,Factura        ,0,0,0,  /  /    
FAR      ,18391,F    ,11/05/2023,            ,390,2204.92,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.7608,11/05/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,2204.92,F         ,                                        ,F      ,0,0,0,0,2204.92,Factura        ,0,0,0,  /  /    
FAR      ,18759,F    ,20/06/2023,            ,390,1050.3,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.0792,20/06/2023,PESOS                                                                           ,FAC  ,1,0,27,0,            ,1050.3,F         ,                                        ,F      ,0,0,0,0,1050.3,Factura        ,0,0,0,  /  /    
FAR      ,19266,F    ,09/08/2023,            ,390,615.28,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.0608,09/08/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,615.28,F         ,                                        ,F      ,0,0,0,0,615.28,Factura        ,0,0,0,  /  /    
FAR      ,19690,F    ,28/09/2023,            ,390,258,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.4758,28/09/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,258,F         ,                                        ,F      ,0,0,0,0,258,Factura        ,0,0,0,  /  /    
FAR      ,19692,F    ,28/09/2023,            ,390,864,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.4758,28/09/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,864,F         ,                                        ,F      ,0,0,0,0,864,Factura        ,0,0,0,  /  /    
FAR      ,19788,F    ,04/10/2023,            ,390,288.05,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.592,04/10/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,288.05,F         ,                                        ,F      ,0,0,0,0,288.05,Factura        ,0,0,0,  /  /    
FAR      ,19798,F    ,05/10/2023,            ,390,566.32,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,17.9025,05/10/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,566.32,F         ,                                        ,F      ,0,0,0,0,566.32,Factura        ,0,0,0,  /  /    
FAR      ,19867,F    ,17/10/2023,            ,390,500.16,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.0362,17/10/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,500.16,F         ,                                        ,F      ,0,0,0,0,500.16,Factura        ,0,0,0,  /  /    
FAR      ,19868,F    ,17/10/2023,            ,390,568.44,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.0362,17/10/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,568.44,F         ,                                        ,F      ,0,0,0,0,568.44,Factura        ,0,0,0,  /  /    
FAR      ,19871,F    ,17/10/2023,            ,390,311.01,VENTA MENUDEO E-COMMERCE                                                                                                                                                                                                                                      ,21/01/2020,0,0,0000-0000                      ,                              ,1,18.0362,17/10/2023,PESOS                                                                           ,FAC  ,1,0,33,0,            ,311.01,F         ,                                        ,F      ,0,0,0,0,311.01,Factura        ,0,0,0,  /  /    
