Cve_prod            ,New_med,Lote                          ,Lugar     ,Cve_monc  ,Tip_cam   ,Cto_ent             ,Stalote,Cve_tial  ,Cse_prod  ,Fact_peso     ,Ind_med,Existencia          ,Cosprom             ,Fech_venc ,Diasvida,Cve_monc2 ,Cto_ent2            ,Peso_tot            ,Desc_prod                               ,Codbar              ,Uni_med,Lista_med   ,Des_lug                                 ,Des_tial                                ,Otrodl1                                                                                             ,Otrodl2                                                                                             ,Desc_med                                
ENS-0150            ,       ,                              ,GENERAL   ,1,1,56.95,0,18,ENSERES   ,0,0,4,56.95,  /  /    ,0,1,56.95,0,RAID                                    ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
ENS-0154            ,       ,                              ,GENERAL   ,1,1,350,0,18,ENSERES   ,0,0,25,382,  /  /    ,0,1,350,0,"SANITAS, Caja con 4000 piezas           ",                    ,CAJA   ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
MTO-0003            ,       ,                              ,GENERAL   ,1,1,26610,0,18,ENSERES   ,0,0,30,1384.208667,  /  /    ,0,1,26610,0,HERRAMIENTA                             ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
MTO-0003            ,       ,1,GENERAL   ,1,1,26610,0,18,ENSERES   ,0,0,4,678.5325,  /  /    ,0,1,26610,0,HERRAMIENTA                             ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
MTO-0021            ,       ,                              ,GENERAL   ,1,1,20.3,0,18,ENSERES   ,0,0,37,24.82972973,  /  /    ,0,1,20.3,0,ATOMIZADOR                              ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
MES-0018            ,       ,                              ,GENERAL   ,1,1,0.495,0,3,ETIQUETA  ,0,0,10000,0.495,  /  /    ,0,1,0.495,0,ETIQUETA APROBADO VERDE                 ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0018            ,       ,1,GENERAL   ,1,1,0.495,0,3,ETIQUETA  ,0,0,10000,0.66,  /  /    ,0,1,0.495,0,ETIQUETA APROBADO VERDE                 ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0023            ,       ,                              ,GENERAL   ,1,1,0.43,0,3,ETIQUETA  ,0,0,52500,0.31333333,  /  /    ,0,1,0.43,0,ETIQUETA ESTIBA MAXIMA AMARILLA         ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0140            ,       ,                              ,GENERAL   ,1,1,59,0,3,ETIQUETA  ,0,0,223,144.4529148,  /  /    ,0,1,59,0,"PELICULA ESTIRABLE 5"" PAQ C/20 ROLLOS   ",                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0140            ,       ,1,GENERAL   ,1,1,59,0,3,ETIQUETA  ,0,0,132,144.8484849,  /  /    ,0,1,59,0,"PELICULA ESTIRABLE 5"" PAQ C/20 ROLLOS   ",                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0140            ,       ,MEP0043-0001-21               ,GENERAL   ,1,1,59,0,3,ETIQUETA  ,0,0,60,153,  /  /    ,0,1,59,0,"PELICULA ESTIRABLE 5"" PAQ C/20 ROLLOS   ",                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0140            ,       ,MPE0060-0001-21               ,GENERAL   ,1,1,59,0,3,ETIQUETA  ,0,0,14,56.14285714,  /  /    ,0,1,59,0,"PELICULA ESTIRABLE 5"" PAQ C/20 ROLLOS   ",                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0241            ,       ,                              ,GENERAL   ,1,1,153,0,3,ETIQUETA  ,0,0,687,218.9290681,  /  /    ,0,1,153,0,"PELICULA ESTIRABLE 18"" CAL 60/1200      ",                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0241            ,       ,1,GENERAL   ,1,1,153,0,3,ETIQUETA  ,0,0,270,167.3185185,  /  /    ,0,1,153,0,"PELICULA ESTIRABLE 18"" CAL 60/1200      ",                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0380            ,       ,1,GENERAL   ,1,1,0.35,1,3,ETIQUETA  ,0,0,6550,0.35,17/02/2022,0,1,0.35,0,ETIQ. BLANCA 40X32 DUO PACK CBOOST      ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MTO-0085            ,       ,                              ,GENERAL   ,1,1,0.88,0,17,ETIQUETA  ,0,0,3000,0.75,  /  /    ,0,1,0.88,0,ETIQUETA RECHAZO                        ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MTO-0085            ,       ,1,GENERAL   ,1,1,0.88,0,17,ETIQUETA  ,0,0,5000,0.88,  /  /    ,0,1,0.88,0,ETIQUETA RECHAZO                        ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MTO-0399            ,       ,                              ,GENERAL   ,1,1,1.92,0,17,ETIQUETA  ,0,0,1300,3.73076923,  /  /    ,0,1,1.92,0,ETIQUETA DE IDENTIFICACIÓN              ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MTO-0399            ,       ,1,GENERAL   ,1,1,1.92,0,17,ETIQUETA  ,0,0,200,1.92,  /  /    ,0,1,1.92,0,ETIQUETA DE IDENTIFICACIÓN              ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MPE-0013            ,       ,MP230331                      ,GENERAL   ,1,1,3.3684,1,2,EXIPIENTE ,0,0,57,3.5,26/12/2023,0,1,3.3684,0,AGUA BIDESTILADA PARA PROCESO           ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,26062308,                                                                                                    ,                                        
MPE-0016            ,       ,1,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,2,348,03/03/2022,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,7030076,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,300,21,07/03/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,8060161,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,20,420,08/06/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,1,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,960,22.17083333,19/01/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,12050136,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,20,420,12/05/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,13010009,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,300,22,13/01/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,13070198,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,20,420,13/07/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,1502052,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,440,21,15/02/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,23060175,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,20,420,23/06/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,28040126,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,23,420,28/04/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,30010025,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,200,21,30/01/2028,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0016            ,       ,MP230413                      ,GENERAL   ,1,1,21.95,1,2,EXIPIENTE ,0,0,100,19.15,26/06/2024,0,1,21.95,0,ALCOHOL ETILICO PURO 96° PORRON 20LTS   ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,EN145-23                                                                                            ,                                                                                                    ,                                        
MPE-0280            ,       ,1,GENERAL   ,1,1,3.5,1,2,EXIPIENTE ,0,0,2565,3.5,09/06/2023,0,1,3.5,0,AGUA BIDESTILADA  PARA LIMPIEZA         ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,3010001,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,300,22,03/01/2023,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,8090260,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,16,420,12/09/2023,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,1,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,580,23.707,21/06/2022,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,12090261,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,4,420,12/09/2023,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,211,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,20,420,03/08/2023,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,21120351,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,100,25.5,03/01/2023,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,                                                                                                    ,                                                                                                    ,                                        
MPE-0281            ,       ,MP230440                      ,GENERAL   ,1,1,420,1,2,EXIPIENTE ,0,0,300,420,21/08/2023,0,1,420,0,ALCOHOL ETILICO PURO  96   LIMPIEZA     ,                    ,LTS    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MATERIA PRIMA                           ,EN184-23                                                                                            ,                                                                                                    ,                                        
MTO-0038            ,       ,                              ,GENERAL   ,1,1,330,0,18,GV        ,0,0,1818,221.8073157,  /  /    ,0,1,330,0,TARIMAS                                 ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
MTO-0038            ,       ,1,GENERAL   ,1,1,330,0,18,GV        ,0,0,555,186.2162162,  /  /    ,0,1,330,0,TARIMAS                                 ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,ENSERES VARIOS                          ,                                                                                                    ,                                                                                                    ,                                        
M1-0002             ,       ,                              ,GENERAL   ,1,1,398,0,33,M1        ,0,0,4,398,  /  /    ,0,1,398,0,BALERO                                  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,RODAMIENTO                              ,                                                                                                    ,                                                                                                    ,                                        
MAQ-0023            ,       ,                              ,GENERAL   ,1,1,15451.15,0,14,MOV       ,0,0,1,15451.15,  /  /    ,0,1,15451.15,0,BOMBA PARA VACIO                        ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MOBILIARIO Y EQUIPO                     ,                                                                                                    ,                                                                                                    ,                                        
ME0065              ,       ,                              ,GENERAL   ,1,1,2500,0,14,MOV       ,0,0,2,2500,  /  /    ,0,1,2500,0,CUBIERTA DE 2.00 X 75 MELAMINA DE 28MM  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MOBILIARIO Y EQUIPO                     ,                                                                                                    ,                                                                                                    ,                                        
ME0085              ,       ,                              ,GENERAL   ,1,1,5585.58,0,14,MOV       ,0,0,4,5585.58,  /  /    ,0,1,5585.58,0,DATA LOGGER MARCA EXTECH                ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MOBILIARIO Y EQUIPO                     ,                                                                                                    ,                                                                                                    ,                                        
ME0091              ,       ,                              ,GENERAL   ,1,1,3150,0,14,MOV       ,0,0,2,3150,  /  /    ,0,1,3150,0,CAJONERA MOVIL 1+1 CON LLANTAS          ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,MOBILIARIO Y EQUIPO                     ,                                                                                                    ,                                                                                                    ,                                        
MTO-0104            ,       ,                              ,GENERAL   ,1,1,7500,0,6,MTTO      ,0,0,1,7500,  /  /    ,0,1,7500,0,MOTOR PARA FRIABILIZADOR                ,                    ,SER    ,            ,ALMACEN GENERAL DE SERVICIOS            ,DESARROLLO                              ,                                                                                                    ,                                                                                                    ,                                        
MTO-0142            ,       ,                              ,GENERAL   ,1,1,5142,0,12,MTTO      ,0,0,1,5142,  /  /    ,0,1,5142,0,BALERO LINEAL                           ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0249            ,       ,                              ,GENERAL   ,1,1,11200,0,12,MTTO      ,0,0,4,11200,  /  /    ,0,1,11200,0,MORDAZA MOLETEADA ACERO 4140            ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0250            ,       ,                              ,GENERAL   ,1,1,2860,0,12,MTTO      ,0,0,4,2860,  /  /    ,0,1,2860,0,MAMELON MOLETEADO ACERO INOXIDABLE      ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0284            ,       ,                              ,GENERAL   ,1,1,525,0,28,MTTO      ,0,0,25,837.4,  /  /    ,0,1,525,0,RESISTENCIA                             ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,RESISTENCIAS                            ,                                                                                                    ,                                                                                                    ,                                        
MTO-0285            ,       ,                              ,GENERAL   ,1,1,3080,0,30,MTTO      ,0,0,1,3080,  /  /    ,0,1,3080,0,COPLE DE ACERO INOXIDABLE               ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MANTENIMIENTO                           ,                                                                                                    ,                                                                                                    ,                                        
MTO-0286            ,       ,                              ,GENERAL   ,1,1,2730,0,30,MTTO      ,0,0,1,2730,  /  /    ,0,1,2730,0,CONEXION DE BOLSA FILTRO                ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,MANTENIMIENTO                           ,                                                                                                    ,                                                                                                    ,                                        
MTO-0312            ,       ,                              ,GENERAL   ,1,1,1330.94,0,12,MTTO      ,0,0,80,0,  /  /    ,0,1,1330.94,0,PUNZON                                  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0331            ,       ,                              ,GENERAL   ,2,18.3482,66.08317669,0,12,MTTO      ,0,0,6,1125,  /  /    ,0,2,66.08317669,0,CINCHOS                                 ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0338            ,       ,                              ,GENERAL   ,2,18.3482,824.6165533,0,12,MTTO      ,0,0,1,16500,  /  /    ,0,2,824.6165533,0,SISTEMA DE CONTROL CON TIMER RETENTIVO  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0339            ,       ,                              ,GENERAL   ,2,18.3482,624.7095101,0,12,MTTO      ,0,0,1,12500,  /  /    ,0,2,624.7095101,0,SISTEMA DE RESPALDO ININTERRUMPIDO 24CD ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0344            ,       ,                              ,GENERAL   ,2,18.3482,188.9774601,0,12,MTTO      ,0,0,6,3850,  /  /    ,0,2,188.9774601,0,BASE CON EMBUDO PARA LLENADO DE FRASCO  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0345            ,       ,                              ,GENERAL   ,2,18.3482,37.20647137,0,12,MTTO      ,0,0,10,758,  /  /    ,0,2,37.20647137,0,OPRESOR PARA TABLETEADORA               ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0346            ,       ,                              ,GENERAL   ,2,18.3482,57.72402419,0,12,MTTO      ,0,0,10,1176,  /  /    ,0,2,57.72402419,0,PALETA CONTADORA                        ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0388            ,       ,                              ,GENERAL   ,2,18.3482,0.85366367,0,12,MTTO      ,0,0,310,17.449483,  /  /    ,0,2,0.85366367,0,IMANES DE INDENTIFICACION PARA RACKS    ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0389            ,       ,                              ,GENERAL   ,2,18.3482,1.8813322,0,12,MTTO      ,0,0,1,34,  /  /    ,0,2,1.8813322,0,VIDRIO DE RELOJ 12CM (CRISTALERIA LAB)  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0395            ,       ,                              ,GENERAL   ,2,18.3482,235.2369431,0,12,MTTO      ,0,0,4,4550,  /  /    ,0,2,235.2369431,0,POSTE CON CROMO DURO RECTIFICADO        ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0397            ,       ,                              ,GENERAL   ,2,18.3482,17.98867837,0,12,MTTO      ,0,0,1,311.42,  /  /    ,0,2,17.98867837,0,EXTENSION ELECTRICA                     ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0400            ,       ,                              ,GENERAL   ,2,18.3482,804.4767745,0,12,MTTO      ,0,0,1,16058,  /  /    ,0,2,804.4767745,0,PLACA PARA SOPLADORA                    ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0402            ,       ,                              ,GENERAL   ,2,18.3482,41.33100878,0,12,MTTO      ,0,0,25,825,  /  /    ,0,2,41.33100878,0,AGUJA DE SOPLO ROSCADA                  ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0412            ,       ,                              ,GENERAL   ,2,18.3482,1.46791836,0,12,MTTO      ,0,0,179.2,29.35,  /  /    ,0,2,1.46791836,0,TUBULAR PINTADO R.F. P/N CAL 1X1 C18    ,                    ,KG     ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0413            ,       ,                              ,GENERAL   ,2,18.3482,40.32999405,0,12,MTTO      ,0,0,7,806.37,  /  /    ,0,2,40.32999405,0,LAMINA NEG. 18 (3 X 10)                 ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0414            ,       ,                              ,GENERAL   ,2,18.3482,3.02898826,0,12,MTTO      ,0,0,5,60.5625,  /  /    ,0,2,3.02898826,0,"SOLD. 1/8"" ESAB E6013                   ",                    ,KG     ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0415            ,       ,                              ,GENERAL   ,2,18.3482,2.99952987,0,12,MTTO      ,0,0,10,59.9735,  /  /    ,0,2,2.99952987,0,"DISCO LAMINADO T29 WARRIOR 4 1/2"" P40   ",                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0416            ,       ,                              ,GENERAL   ,2,18.3482,0.44187593,0,12,MTTO      ,0,0,10,8.835,  /  /    ,0,2,0.44187593,0,"DISCO CORTE WARRIOR BLACK 4 1/2""        ",                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
MTO-0417            ,       ,                              ,GENERAL   ,2,18.3482,2.78286812,0,12,MTTO      ,0,0,10,55.6415,  /  /    ,0,2,2.78286812,0,"DISCO CORTE 14"" B-30514-25 MAKITA       ",                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,REFACCIONES                             ,                                                                                                    ,                                                                                                    ,                                        
CON-0011            ,       ,                              ,GENERAL   ,1,1,0.69,0,17,PAPELERIA ,0,0,9000,1.91666667,  /  /    ,0,1,0.69,0,ETIQUETA PRODUCTO                       ,                    ,PIEZA  ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MKT-0024            ,       ,                              ,GENERAL   ,1,1,216846.04,0,17,PAPELERIA ,0,0,5,159502.05,  /  /    ,0,1,216846.04,0,SERVICIO  PARA MARKETING                ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MTO-0069            ,       ,                              ,GENERAL   ,1,1,2.5,0,17,PAPELERIA ,0,0,7500,1.31149427,  /  /    ,0,1,2.5,0,ETIQUETA  DE IDENTIF. AREA Y EQ.LIMPIO  ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MTO-0069            ,       ,MES0190-0001-21               ,GENERAL   ,1,1,2.5,0,17,PAPELERIA ,0,0,2000,2.25,  /  /    ,0,1,2.5,0,ETIQUETA  DE IDENTIF. AREA Y EQ.LIMPIO  ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,FH1144                                                                                              ,                                                                                                    ,                                        
MTO-0070            ,       ,                              ,GENERAL   ,1,1,2,0,17,PAPELERIA ,0,0,10500,1.51238095,  /  /    ,0,1,2,0,ETIQUETA  DE IDENTIF. PROD.EN PROC.     ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
MTO-0070            ,       ,MES0190-0001-21               ,GENERAL   ,1,1,2,0,17,PAPELERIA ,0,0,5000,2.25,  /  /    ,0,1,2,0,ETIQUETA  DE IDENTIF. PROD.EN PROC.     ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,FH1144                                                                                              ,                                                                                                    ,                                        
MTO-0084            ,       ,                              ,GENERAL   ,1,1,0.88,0,17,PAPELERIA ,0,0,10000,0.45,  /  /    ,0,1,0.88,0,ETIQUETA CUARENTENA                     ,                    ,PZA    ,            ,ALMACEN GENERAL DE SERVICIOS            ,PAPELERIA Y ARTICULOS DE OFICINA        ,                                                                                                    ,                                                                                                    ,                                        
