Cve_suc,No_ped    ,F_alta_ped,Cve_cte,Nom_cte                                                                         ,Status         ,Status2        ,Cve_age,Cve_age2,Suc_cot,No_cot    ,Cve_prod            ,New_med,Uni_ped,Factor      ,Fecha_ent_a,Fol_prod,Ped_int           ,Cve_mon   ,Tip_cam   ,Lugar     ,Cant_prod           ,Cant_surtp          ,Liquidado           ,Saldo               ,Valor_prod          ,Uni_med,Desc_prod                               ,Nom_age                                 ,Nom_age2                                ,Des_mon                                 ,Submonped           ,Submonnac           ,Porcsurt            ,Psurtie             ,Cansurtie           ,Porcsurtot,Fecultsur ,Fecha_ent_b,Docsurt   ,Diastrans ,Desc_med                                
MAT    ,11341,14/02/2024,423,FARMACIA GUADALAJARA                                                            ,Surtido        ,Confirmado     ,32,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,14/02/2024,3,                  ,1,17.068,5,6,6,0,0,58.4,PZA    ,TAMARIN-LX /30 CAPS.                    ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,350.4,350.4,100%,0%,0,0,19/02/2024,14/02/2024,1,5,Vigente                                 
MAT    ,11342,14/02/2024,423,FARMACIA GUADALAJARA                                                            ,Surtido        ,Confirmado     ,32,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,14/02/2024,1,                  ,1,17.068,5,20,20,0,0,66,PZA    ,BIOMIVIT 400 30 / CAPS                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,1320,1320,100%,0%,0,0,19/02/2024,14/02/2024,1,5,Vigente                                 
MAT    ,11342,14/02/2024,423,FARMACIA GUADALAJARA                                                            ,Surtido        ,Confirmado     ,32,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,14/02/2024,2,                  ,1,17.068,5,12,12,0,0,86.03,PZA    ,EXZON C/90 TABS.                        ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,1032.36,1032.36,100%,0%,0,0,19/02/2024,14/02/2024,1,5,Vigente                                 
MAT    ,11343,14/02/2024,423,FARMACIA GUADALAJARA                                                            ,Surtido        ,Confirmado     ,32,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,14/02/2024,1,                  ,1,17.068,5,22,22,0,0,66,PZA    ,BIOMIVIT 400 30 / CAPS                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,1452,1452,100%,0%,0,0,15/02/2024,14/02/2024,1,1,Vigente                                 
MAT    ,11343,14/02/2024,423,FARMACIA GUADALAJARA                                                            ,Surtido        ,Confirmado     ,32,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,14/02/2024,2,                  ,1,17.068,5,3,3,0,0,86.03,PZA    ,EXZON C/90 TABS.                        ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,258.09,258.09,100%,0%,0,0,15/02/2024,14/02/2024,1,1,Vigente                                 
MAT    ,11343,14/02/2024,423,FARMACIA GUADALAJARA                                                            ,Surtido        ,Confirmado     ,32,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,14/02/2024,3,                  ,1,17.068,5,6,6,0,0,58.4,PZA    ,TAMARIN-LX /30 CAPS.                    ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,350.4,350.4,100%,0%,0,0,15/02/2024,14/02/2024,1,1,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,15/02/2024,6,                  ,1,17.1982,5,200,200,0,0,45.4167,PZA    ,D-GELAC+FS C/30 CAPS.                   ,GUADALAJARA                             ,                                        ,PESOS                                   ,9083.34,9083.34,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,15/02/2024,10,                  ,1,17.1982,5,100,100,0,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,GUADALAJARA                             ,                                        ,PESOS                                   ,4930.75,4930.75,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,15/02/2024,1,                  ,1,17.1982,5,600,600,0,0,45.7674,PZA    ,BIOMIVIT 400 30 / CAPS                  ,GUADALAJARA                             ,                                        ,PESOS                                   ,27460.44,27460.44,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,15/02/2024,11,                  ,1,17.1982,5,150,150,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,GUADALAJARA                             ,                                        ,PESOS                                   ,7942.785,7942.785,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51JBNC01            ,       ,PZA    ,1,15/02/2024,8,                  ,1,17.1982,5,125,125,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,GUADALAJARA                             ,                                        ,PESOS                                   ,5817.175,5817.175,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,15/02/2024,5,                  ,1,17.1982,5,50,50,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,GUADALAJARA                             ,                                        ,PESOS                                   ,2872.5,2872.5,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,15/02/2024,4,                  ,1,17.1982,5,50,50,0,0,57.9501,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,GUADALAJARA                             ,                                        ,PESOS                                   ,2897.505,2897.505,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51TBCK03            ,V99    ,PZA    ,1,15/02/2024,2,                  ,1,17.1982,5,100,100,0,0,35.0333,PZA    ,C-KIDS C/30 TABS.                       ,GUADALAJARA                             ,                                        ,PESOS                                   ,3503.33,3503.33,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51TBCV01            ,V99    ,PIEZA  ,1,15/02/2024,3,                  ,1,17.1982,5,200,200,0,0,44.9862,PIEZA  ,C-VYM CON 30 TABLETAS MASTICABLES       ,GUADALAJARA                             ,                                        ,PESOS                                   ,8997.24,8997.24,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,15/02/2024,7,                  ,1,17.1982,5,320,320,0,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,GUADALAJARA                             ,                                        ,PESOS                                   ,18910.432,18910.432,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11344,15/02/2024,16,DISTRIBUIDORA SEVI S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,29,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,15/02/2024,9,                  ,1,17.1982,5,150,150,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,GUADALAJARA                             ,                                        ,PESOS                                   ,5650.965,5650.965,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,15/02/2024,11,                  ,1,17.1982,5,135,135,0,0,43.37,PZA    ,D-GELAC+FS C/30 CAPS.                   ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,5854.95,5854.95,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPDM01            ,V99    ,PZA    ,1,15/02/2024,10,                  ,1,17.1982,5,135,135,0,0,43.14,PZA    ,DIAMIVYM C/30 CAPS                      ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,5823.9,5823.9,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,15/02/2024,2,                  ,1,17.1982,5,270,270,0,0,50.79,PZA    ,VITABIOM Q10 /30 CAPS.                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,13713.3,13713.3,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,15/02/2024,1,                  ,1,17.1982,5,405,405,0,0,43.25,PZA    ,BIOMIVIT 400 30 / CAPS                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,17516.25,17516.25,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,15/02/2024,3,                  ,1,17.1982,5,405,405,0,0,50.79,PZA    ,VITEM 3RA /30 CAPS.                     ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,20569.95,20569.95,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51GLVA04            ,       ,PZA    ,1,15/02/2024,8,                  ,1,17.1982,5,100,100,0,0,49.8,PZA    ,VANESIR GEL 200 G                       ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,4980,4980,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,15/02/2024,7,                  ,1,17.1982,5,168,168,0,0,54.21,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,9107.28,9107.28,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,15/02/2024,5,                  ,1,17.1982,5,150,150,0,0,59.69,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,8953.5,8953.5,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51PLKL01            ,       ,PZA    ,1,15/02/2024,9,                  ,1,17.1982,5,300,300,0,0,31.96,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,9588,9588,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,15/02/2024,6,                  ,1,17.1982,5,520,520,0,0,57.06,PZA    ,EXZON C/90 TABS.                        ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,29671.2,29671.2,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11345,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,15/02/2024,4,                  ,1,17.1982,5,135,135,0,0,53.64,PZA    ,PLENIFORM 40 /30 TABS.                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,7241.4,7241.4,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,15/02/2024,11,                  ,1,17.1982,5,405,405,0,0,43.37,PZA    ,D-GELAC+FS C/30 CAPS.                   ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,17564.85,17564.85,100%,0%,0,0,29/02/2024,15/02/2024,2,14,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPDM01            ,V99    ,PZA    ,1,15/02/2024,10,                  ,1,17.1982,5,270,270,0,0,43.14,PZA    ,DIAMIVYM C/30 CAPS                      ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,11647.8,11647.8,100%,0%,0,0,22/02/2024,15/02/2024,1,7,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,15/02/2024,2,                  ,1,17.1982,5,540,540,0,0,50.79,PZA    ,VITABIOM Q10 /30 CAPS.                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,27426.6,27426.6,100%,0%,0,0,29/02/2024,15/02/2024,2,14,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,15/02/2024,1,                  ,1,17.1982,5,1620,1620,0,0,43.25,PZA    ,BIOMIVIT 400 30 / CAPS                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,70065,70065,100%,0%,0,0,29/02/2024,15/02/2024,2,14,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,15/02/2024,3,                  ,1,17.1982,5,1215,1215,0,0,50.79,PZA    ,VITEM 3RA /30 CAPS.                     ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,61709.85,61709.85,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51GLVA04            ,       ,PZA    ,1,15/02/2024,8,                  ,1,17.1982,5,350,350,0,0,49.8,PZA    ,VANESIR GEL 200 G                       ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,17430,17430,100%,0%,0,0,22/02/2024,15/02/2024,1,7,                                        
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,15/02/2024,7,                  ,1,17.1982,5,546,546,0,0,54.21,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,29598.66,29598.66,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,15/02/2024,5,                  ,1,17.1982,5,550,550,0,0,59.69,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,32829.5,32829.5,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51PLKL01            ,       ,PZA    ,1,15/02/2024,9,                  ,1,17.1982,5,1200,1200,0,0,31.96,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,38352,38352,100%,0%,0,0,29/02/2024,15/02/2024,1,14,                                        
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,15/02/2024,6,                  ,1,17.1982,5,1960,1960,0,0,57.06,PZA    ,EXZON C/90 TABS.                        ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,111837.6,111837.6,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11346,15/02/2024,373,PHARMA AMIGO SA DE CV                                                           ,Surtido        ,Confirmado     ,30,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,15/02/2024,4,                  ,1,17.1982,5,270,270,0,0,53.64,PZA    ,PLENIFORM 40 /30 TABS.                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,14482.8,14482.8,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11347,15/02/2024,252,"PHARMA LIFE, S DE RL DE CV                                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,15/02/2024,2,                  ,1,17.1982,5,150,150,0,0,47.6875,PZA    ,D-GELAC+FS C/30 CAPS.                   ,GUADALAJARA                             ,                                        ,PESOS                                   ,7153.125,7153.125,100%,0%,0,0,20/02/2024,15/02/2024,1,5,Vigente                                 
MAT    ,11347,15/02/2024,252,"PHARMA LIFE, S DE RL DE CV                                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51JBNC01            ,       ,PZA    ,1,15/02/2024,5,                  ,1,17.1982,5,200,200,0,0,48.8643,PZA    ,NATUBRON CERO JARABE 240 ML             ,GUADALAJARA                             ,                                        ,PESOS                                   ,9772.86,9772.86,100%,0%,0,0,20/02/2024,15/02/2024,1,5,                                        
MAT    ,11347,15/02/2024,252,"PHARMA LIFE, S DE RL DE CV                                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBBF02            ,V99    ,PZA    ,1,15/02/2024,1,                  ,1,17.1982,5,100,100,0,0,37.5036,PZA    ,BIOFOLIC 400 / 60 TABS.                 ,GUADALAJARA                             ,                                        ,PESOS                                   ,3750.36,3750.36,100%,0%,0,0,20/02/2024,15/02/2024,1,5,Vigente                                 
MAT    ,11347,15/02/2024,252,"PHARMA LIFE, S DE RL DE CV                                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,15/02/2024,3,                  ,1,17.1982,5,200,200,0,0,62.0499,PZA    ,EXZON C/90 TABS.                        ,GUADALAJARA                             ,                                        ,PESOS                                   ,12409.98,12409.98,100%,0%,0,0,29/02/2024,15/02/2024,1,14,Vigente                                 
MAT    ,11347,15/02/2024,252,"PHARMA LIFE, S DE RL DE CV                                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBME01            ,V99    ,PZA    ,1,15/02/2024,4,                  ,1,17.1982,5,100,100,0,0,50.142,PZA    ,MEM-EH C/30 TABS                        ,GUADALAJARA                             ,                                        ,PESOS                                   ,5014.2,5014.2,100%,0%,0,0,20/02/2024,15/02/2024,1,5,Vigente                                 
MAT    ,11347,15/02/2024,252,"PHARMA LIFE, S DE RL DE CV                                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,15/02/2024,6,                  ,1,17.1982,5,150,0,150,0,39.5568,PZA    ,TAMARIN-LX /30 CAPS.                    ,GUADALAJARA                             ,                                        ,PESOS                                   ,5933.52,5933.52,0%,0%,0,0,  /  /    ,15/02/2024,0,0,Vigente                                 
MAT    ,11348,15/02/2024,369,COMERCIALIZADORA NATURISTA DE MEXICO S. DE R.L. DE C.V.                         ,Surtido        ,Confirmado     ,33,0,       ,0,51GLVA04            ,       ,PZA    ,1,15/02/2024,3,                  ,1,17.1982,5,150,150,0,0,59.6101,PZA    ,VANESIR GEL 200 G                       ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,8941.515,8941.515,100%,0%,0,0,22/02/2024,15/02/2024,1,7,                                        
MAT    ,11348,15/02/2024,369,COMERCIALIZADORA NATURISTA DE MEXICO S. DE R.L. DE C.V.                         ,Surtido        ,Confirmado     ,33,0,       ,0,51TBCA01            ,       ,PZA    ,1,15/02/2024,1,                  ,1,17.1982,5,216,216,0,0,50.9942,PZA    ,CASTIN /50 TABS.                        ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,11014.7472,11014.7472,100%,0%,0,0,22/02/2024,15/02/2024,1,7,                                        
MAT    ,11348,15/02/2024,369,COMERCIALIZADORA NATURISTA DE MEXICO S. DE R.L. DE C.V.                         ,Surtido        ,Confirmado     ,33,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,15/02/2024,2,                  ,1,17.1982,5,384,384,0,0,41.859,PZA    ,TAMARIN-LX /30 CAPS.                    ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,16073.856,16073.856,100%,0%,0,0,22/02/2024,15/02/2024,1,7,Vigente                                 
MAT    ,11349,16/02/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51TGVA01            ,       ,PZA    ,1,16/02/2024,1,                  ,1,17.1105,5,1,1,0,0,192.2414,PZA    ,VANESIR DUO PACK                        ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,192.2414,192.2414,100%,100%,1,1,16/02/2024,16/02/2024,1,0,                                        
MAT    ,11349,16/02/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,FLETE               ,       ,SER    ,1,16/02/2024,2,                  ,1,17.1105,5,1,1,0,0,143.9655,SER    ,SERVICIO DE LOGISTICA                   ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,143.9655,143.9655,100%,100%,1,1,16/02/2024,16/02/2024,1,0,                                        
MAT    ,11350,16/02/2024,429,FARMACOS NACIONALES SA DE CV                                                    ,Surtido        ,Confirmado     ,35,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,16/02/2024,1,1295902,1,17.1105,5,48,48,0,0,65.08,PZA    ,TAMARIN-LX /30 CAPS.                    ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,3123.84,3123.84,100%,0%,0,0,19/02/2024,16/02/2024,1,3,Vigente                                 
MAT    ,11351,16/02/2024,432,NADRO S A P I DE CV                                                             ,Surtido        ,Confirmado     ,35,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,16/02/2024,1,2000638817,1,17.1105,5,50,50,0,0,65.46,PZA    ,BIOMIVIT 400 30 / CAPS                  ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,3273,3273,100%,0%,0,0,19/02/2024,16/02/2024,1,3,Vigente                                 
MAT    ,11351,16/02/2024,432,NADRO S A P I DE CV                                                             ,Surtido        ,Confirmado     ,35,0,       ,0,51JBNC01            ,       ,PZA    ,1,16/02/2024,3,2000638817,1,17.1105,5,100,100,0,0,89.49,PZA    ,NATUBRON CERO JARABE 240 ML             ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,8949,8949,100%,0%,0,0,19/02/2024,16/02/2024,1,3,                                        
MAT    ,11351,16/02/2024,432,NADRO S A P I DE CV                                                             ,Surtido        ,Confirmado     ,35,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,16/02/2024,2,2000638817,1,17.1105,5,50,0,50,0,64.52,PZA    ,TAMARIN-LX /30 CAPS.                    ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,3226,3226,0%,0%,0,0,  /  /    ,16/02/2024,0,0,Vigente                                 
MAT    ,11352,19/02/2024,81,NUTRACEUTICOS GAMEZ S.A. DE C.V.                                                ,Surtido        ,Confirmado     ,29,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,19/02/2024,1,                  ,1,17.068,5,50,50,0,0,56.7708,PZA    ,D-GELAC+FS C/30 CAPS.                   ,GUADALAJARA                             ,                                        ,PESOS                                   ,2838.54,2838.54,100%,100%,50,1,19/02/2024,19/02/2024,1,0,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,19/02/2024,7,                  ,1,17.068,5,200,200,0,0,45.4167,PZA    ,D-GELAC+FS C/30 CAPS.                   ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,9083.34,9083.34,100%,0%,0,0,29/02/2024,19/02/2024,1,10,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51CPDM01            ,V99    ,PZA    ,1,19/02/2024,4,                  ,1,17.068,5,100,100,0,0,45.648,PZA    ,DIAMIVYM C/30 CAPS                      ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,4564.8,4564.8,100%,0%,0,0,27/02/2024,19/02/2024,1,8,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,19/02/2024,3,                  ,1,17.068,5,675,0,675,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,35742.5325,35742.5325,0%,0%,0,0,  /  /    ,19/02/2024,0,0,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51JBNC01            ,       ,PZA    ,1,19/02/2024,10,                  ,1,17.068,5,300,300,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,13961.22,13961.22,100%,0%,0,0,29/02/2024,19/02/2024,2,10,                                        
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,19/02/2024,11,                  ,1,17.068,5,500,500,0,0,57.9501,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,28975.05,28975.05,100%,0%,0,0,29/02/2024,19/02/2024,1,10,                                        
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51PLKL01            ,       ,PZA    ,1,19/02/2024,5,                  ,1,17.068,5,100,100,0,0,33.8172,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,3381.72,3381.72,100%,0%,0,0,29/02/2024,19/02/2024,1,10,                                        
